,site,precip,rzsm,psi_rz,ssm,psi_s,lc_type,vv,hv,B1,B2,B3,B4,B5,B6,B7,B1_filt,B2_filt,B3_filt,B4_filt,B5_filt,B6_filt,B7_filt,ndvi,ndmi,evi,id,elev,clay_fract,silt_fract,sand_fract,a,b,ws
2018-06-28,2117.0,0.0,26.2,2.0757492154750623,33.1,0.37660106761739337,17.0,-16.541077666666666,-20.588343333333334,0.06902777777777777,0.08537777777777777,0.11885,0.13874444444444445,0.3489,0.3628777777777778,0.2696388888888889,-0.008819376631661331,0.002336806661198611,0.04223622140739586,0.05358915879984676,0.28661859330019945,0.3306436868443147,0.2307162632744155,0.6849621534544715,-0.07132315542399263,0.3662539391935042,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,32.1032195859715
2018-07-10,2117.0,0.0,26.44,1.9420478638058616,27.76,1.3607411591091174,17.0,-19.868291666666668,-28.44986366666667,0.0675888888888889,0.08332222222222223,0.12042222222222225,0.14882222222222224,0.2958777777777778,0.3686444444444445,0.2705666666666667,-0.03341804784955705,-0.019933554461973698,0.022695593241236118,0.03560373881625081,0.2727641401714305,0.3410282910642531,0.23798809228970946,0.7690827012649192,-0.1112169968524922,0.36243368706923873,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,28.934124530502935
2018-07-11,2117.0,0.0,26.42,1.9528076320527448,27.02,1.6574930979266638,17.0,-17.769212666666668,-22.64371033333333,0.07086666666666668,0.09078888888888888,0.13499444444444447,0.16702777777777778,0.33101111111111114,0.3800277777777778,0.27029444444444445,-0.041006151932797774,-0.02529635700615913,0.01880636863886571,0.033642062017871885,0.2698796087229173,0.34635640938013723,0.2419873042676448,0.7783218447910918,-0.12410310077725864,0.3554679411713659,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,28.097042817159092
2018-07-22,2117.0,0.0,25.9,2.2578409335866088,24.36,3.5324527616834054,17.0,-22.071916,-25.299356333333336,0.06504444444444445,0.08492222222222222,0.13016666666666668,0.16980000000000006,0.3082000000000001,0.3681444444444445,0.26167777777777784,-0.050947178130510765,-0.033175302745211084,0.010872993090064715,0.02753750475761567,0.2619501149868887,0.3539576368451184,0.2476702379612167,0.8097500350314137,-0.14938523112358124,0.3496629189921488,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,25.400791585303814
2018-07-23,2117.0,0.0,25.74,2.362344295259267,24.18,3.7290162807351535,17.0,-17.47886166666667,-22.596832666666668,0.06504444444444445,0.08492222222222222,0.13016666666666668,0.16980000000000006,0.3082000000000001,0.3681444444444445,0.26167777777777784,-0.050947178130510765,-0.033175302745211084,0.010872993090064715,0.02753750475761567,0.2619501149868887,0.3539576368451184,0.2476702379612167,0.8097500350314137,-0.14938523112358124,0.3496629189921488,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,25.251120719555086
2018-08-03,2117.0,0.0,23.92,4.035297212782932,23.38,4.767401219227223,17.0,-20.952291,-25.220304666666667,0.06347777777777779,0.08511111111111111,0.12746666666666667,0.14943333333333333,0.3181333333333334,0.35954444444444444,0.26555555555555554,-0.022348073701505572,-0.004008321472797169,0.03719163182215292,0.0554614895761289,0.2786584915408197,0.3521328521440039,0.2478428986212253,0.6680145294470354,-0.11647965898513643,0.3399305260987272,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,24.304666695554275
2018-08-04,2117.0,0.0,23.9,4.06001802179015,22.9,5.547033018255743,17.0,-19.795275,-29.708348666666666,0.0625,0.08305555555555556,0.12811111111111112,0.16277777777777774,0.2976555555555556,0.3659222222222223,0.27047777777777776,0.030321064580283868,0.04857647995368275,0.08602150790970296,0.10559606766268186,0.31108413904568405,0.3433115359461301,0.24370829219000045,0.4931553456937375,-0.04924757013537597,0.3250700301368354,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,24.073317109496593
2018-08-15,2117.0,0.0,22.32,6.689728139117304,22.06,7.287243595848527,17.0,-23.194862333333333,-31.963485333333335,0.06951666666666667,0.09190555555555556,0.1376277777777778,0.17120000000000002,0.3000777777777778,0.363488888888889,0.2744388888888889,0.0812189047565427,0.09800008925555873,0.13376437952643402,0.1557553076234408,0.3378862735401433,0.3265494993111454,0.23340030462145075,0.3689538581563442,0.017062257470497787,0.2961638134340192,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.578966394782675
2018-08-16,2117.0,0.0,22.28,6.777918387491188,22.0,7.433607998273262,17.0,-18.355224666666665,-25.802577,0.06951666666666667,0.09190555555555556,0.1376277777777778,0.17120000000000002,0.3000777777777778,0.363488888888889,0.2744388888888889,0.0812189047565427,0.09800008925555873,0.13376437952643402,0.1557553076234408,0.3378862735401433,0.3265494993111454,0.23340030462145075,0.3689538581563442,0.017062257470497787,0.2961638134340192,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.517505994969675
2018-09-08,2117.0,0.0,21.58,8.557008189240763,21.06,10.225083628427678,17.0,-21.16079266666667,-33.132462000000004,0.06938888888888889,0.08564444444444445,0.12182222222222222,0.15432222222222225,0.26787777777777777,0.3482111111111111,0.2597777777777778,0.11300886364001865,0.12750036829281025,0.16459285088045916,0.1905296097761236,0.3193832252031761,0.2966637505917158,0.2156128947408444,0.2526973368542163,0.036879451574525,0.21385666978400658,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.432378539663123
2018-09-09,2117.0,0.0,21.48,8.85217902530865,20.92,10.735367486230368,17.0,-19.205025333333335,-36.161597666666665,0.06938888888888889,0.08564444444444445,0.12182222222222222,0.15432222222222225,0.26787777777777777,0.3482111111111111,0.2597777777777778,0.11300886364001865,0.12750036829281025,0.16459285088045916,0.1905296097761236,0.3193832252031761,0.2966637505917158,0.2156128947408444,0.2526973368542163,0.036879451574525,0.21385666978400658,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.32638640068769
2018-09-20,2117.0,0.0,21.38,9.158980971878616,19.96,15.127775915479647,17.0,-18.034459666666663,-26.352107333333333,0.06051111111111111,0.07492222222222222,0.10623333333333332,0.13241666666666668,0.24914444444444445,0.3135222222222222,0.22970555555555555,0.13992393047738844,0.154729977169415,0.19041459497463464,0.21736670982535455,0.3363451612676025,0.2921186579271617,0.21436911836491732,0.21487430133545732,0.07037239374751467,0.20096752838957116,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.0868419654263
2018-10-14,2117.0,0.0,20.9,10.810602516677204,20.28,13.469170972189527,17.0,-18.71690183333333,-23.866702000000004,0.04954305555555556,0.060547222222222224,0.08472083333333333,0.09960138888888888,0.23320277777777776,0.2685208333333333,0.19391111111111115,0.2268674925748557,0.2425260145966174,0.2731413819038169,0.30218753110586605,0.3957913269319359,0.2768208403707013,0.20943667061245835,0.1341069213603607,0.17687828490873053,0.16835561427823553,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,23.026244558502043
2018-10-15,2117.0,0.0,20.94,10.66072718750419,21.020000000000003,10.368008826213245,17.0,-15.631585666666666,-36.154581,0.04954305555555556,0.060547222222222224,0.08472083333333333,0.09960138888888888,0.23320277777777776,0.2685208333333333,0.19391111111111115,0.2268674925748557,0.2425260145966174,0.2731413819038169,0.30218753110586605,0.3957913269319359,0.2768208403707013,0.20943667061245835,0.1341069213603607,0.17687828490873053,0.16835561427823553,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,23.177159236870306
2018-10-26,2117.0,0.0,20.880000000000006,10.886437593588154,24.48,3.4079569329101798,17.0,-19.043336333333333,-26.931386333333332,0.048288888888888895,0.05835555555555556,0.08116666666666666,0.09305555555555556,0.23487777777777774,0.2623333333333333,0.1904777777777778,0.2651600973105863,0.2811434337904144,0.3093647280065281,0.3389660470170185,0.4234140151157594,0.26989256986791016,0.2069811111740412,0.11076885702191047,0.2214337041836482,0.1565434618437028,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,23.09379990399333
2018-10-27,2117.0,0.0,21.02,10.368008826213254,24.4,3.490388442737248,17.0,-19.278643666666667,-28.712545333333335,0.048288888888888895,0.05835555555555556,0.08116666666666666,0.09305555555555556,0.23487777777777774,0.2623333333333333,0.1904777777777778,0.2651600973105863,0.2811434337904144,0.3093647280065281,0.3389660470170185,0.4234140151157594,0.26989256986791016,0.2069811111740412,0.11076885702191047,0.2214337041836482,0.1565434618437028,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,23.07865262191236
2018-11-19,2117.0,0.0,20.24,13.664742408041285,22.94,5.476798276559014,17.0,-17.284386666666666,-47.729873999999995,0.5561666666666667,0.5676333333333334,0.5810333333333333,0.6143666666666667,0.6539444444444447,0.16331666666666667,0.13447222222222222,0.36754627053582944,0.3842992778977238,0.4058043712143013,0.4361737898181597,0.500082399348157,0.2509958807550841,0.1998629710586312,0.06825974585749264,0.3316385591110878,0.1293821684245778,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.505628843657625
2018-11-20,2117.0,0.0,20.42,12.809307532023213,22.94,5.4767982765590055,17.0,-19.589102,-39.600453333333334,0.5561666666666667,0.5676333333333334,0.5810333333333333,0.6143666666666667,0.6539444444444447,0.16331666666666667,0.13447222222222222,0.36754627053582944,0.3842992778977238,0.4058043712143013,0.4361737898181597,0.500082399348157,0.2509958807550841,0.1998629710586312,0.06825974585749264,0.3316385591110878,0.1293821684245778,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,22.556812968492693
2018-12-13,2117.0,0.0,20.4,12.901284070789288,22.98,5.407572868694879,17.0,-18.783663666666666,-38.209668666666666,0.5359416666666666,0.5390638888888889,0.5596944444444445,0.5795777777777777,0.6031361111111111,0.12744166666666668,0.11106944444444444,0.5243787557432267,0.5421440860237616,0.5528303169289099,0.5831683085424534,0.6222619873399047,0.22142310096821127,0.18802784270044756,0.032431306008312386,0.4751048607194371,0.09262226372188757,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,21.3878264647488
2018-12-14,2117.0,0.0,20.16,14.06565044819662,22.880000000000006,5.582534039592204,17.0,-18.279302333333334,-32.15572866666667,0.5359416666666666,0.5390638888888889,0.5596944444444445,0.5795777777777777,0.6031361111111111,0.12744166666666668,0.11106944444444444,0.5243787557432267,0.5421440860237616,0.5528303169289099,0.5831683085424534,0.6222619873399047,0.22142310096821127,0.18802784270044756,0.032431306008312386,0.4751048607194371,0.09262226372188757,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,21.308836084258054
2018-12-25,2117.0,0.0,20.48,12.537819801491967,21.82,7.893157943974461,17.0,-17.207956999999997,-42.472077999999996,0.2862375,0.2999763888888889,0.3267027777777778,0.34854444444444443,0.4149069444444444,0.2178375,0.1733736111111111,0.5832931479197362,0.6014019114174697,0.6079065666720919,0.6379656407033387,0.6692072887401357,0.21017532063361533,0.1833759264612671,0.023900164494760474,0.5219934567883009,0.07917401459751376,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,20.9276795092622
2019-01-06,2117.0,0.0,20.1,14.375115610439053,21.8,7.946184044795512,17.0,-17.366684333333335,-30.352695666666666,0.03552222222222222,0.06001111111111111,0.09263333333333336,0.1167,0.2266111111111111,0.30752222222222225,0.2351944444444445,0.6665863116127325,0.6851572662412441,0.6856755671665578,0.7151710068603201,0.7362430039901922,0.19418528942155536,0.1766684618663223,0.01451825390435918,0.5825894573573087,0.05928495661796635,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,21.04542284784523
2019-01-07,2117.0,0.0,20.14,14.167956012764995,22.16,7.050524173024713,17.0,-21.997161333333334,-36.856776,0.03552222222222222,0.06001111111111111,0.09263333333333336,0.1167,0.2266111111111111,0.30752222222222225,0.2351944444444445,0.6665863116127325,0.6851572662412441,0.6856755671665578,0.7151710068603201,0.7362430039901922,0.19418528942155536,0.1766684618663223,0.01451825390435918,0.5825894573573087,0.05928495661796635,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,20.969266704771734
2019-01-19,2117.0,0.0,20.1,14.375115610439053,18.98,21.84824935860136,17.0,-21.760337333333336,-31.13634966666666,1.3547277777777778,1.3887222222222222,1.3429000000000002,1.3911611111111113,1.3458388888888888,0.2336666666666667,0.2480611111111111,0.8021924989319401,0.8214663706492732,0.8120805697912588,0.8402991334663434,0.8467910319772121,0.16796601338011807,0.16547121835282064,0.003847985510105695,0.6689532452155154,0.022306229757835937,2117.0,3706.0,36.0,32.0,32.0,0.000117469198403,-7.30146176,20.028345600483476
2017-02-17,2019.0,0.0,22.58,1.3792629826881877,24.56,0.8460289336815049,11.0,-13.312365333333332,-23.00088866666667,0.32786,0.33224000000000004,0.33680999999999994,0.35707,0.38097,0.14844000000000002,0.12025,0.38545626309175335,0.3822886258902452,0.3652198261416064,0.3745966380393863,0.3841972140762528,0.15875770842061432,0.13264103477168215,0.012652416740197004,0.4152085123732151,0.03139033805913052,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,23.800762652652427
2017-03-06,2019.0,0.0,22.7,1.3374025126327542,33.6,0.13675481461767047,11.0,-18.881004666666666,-26.934250000000002,0.13971999999999996,0.15088,0.16707,0.18859,0.23869,0.20228,0.14875,0.3365250942605837,0.3354650258343863,0.3259423579109117,0.3348864369501522,0.3669716799329764,0.1733613112693787,0.13889715472699574,0.045714713858851,0.3583167635808684,0.09323824747561708,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,27.624065110247113
2017-03-13,2019.0,0.0,23.0,1.2391015587171843,25.12,0.7420821998043207,11.0,-17.681821333333335,-26.91979066666667,0.04565,0.06019999999999999,0.0822,0.10435,0.16755,0.2292,0.163,0.3048625261834991,0.3052574361122799,0.300511646418103,0.3095200146627617,0.3544656472559758,0.1831978424801036,0.14314576874738405,0.06769066739081908,0.31854088671697184,0.12184945678550786,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,24.373213384115125
2017-03-25,2019.0,0.0,23.16,1.1901467349657149,37.28,0.07472866038346618,11.0,-16.503486666666664,-21.05212333333333,0.05095000000000001,0.0625,0.08560000000000001,0.1078,0.17300000000000001,0.25905,0.19125000000000006,0.2682497416561977,0.27034241027789874,0.27118237327189393,0.2807031245636131,0.33880557184751303,0.19445967043709306,0.1479505411255436,0.09378794457687682,0.27068312345281625,0.14591913944580856,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,30.405540846546067
2017-03-30,2019.0,0.0,23.7,1.0408704800394732,35.60000000000001,0.09770833290095314,11.0,-16.700489333333334,-25.729618333333335,0.050975000000000006,0.062625,0.086425,0.1069,0.1828,0.26185,0.190375,0.2269188800446903,0.23093852813853205,0.2378870863008,0.2483137061862909,0.3203857980729002,0.20742756249127564,0.15360188870269773,0.12673141324519535,0.21401170190327187,0.1671075600129667,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,29.269567088711444
2017-04-06,2019.0,0.0,23.6,1.0667789924808884,34.21999999999999,0.12296167351789347,11.0,-19.071877666666666,-21.302876666666666,0.051,0.06275,0.08725000000000001,0.106,0.1926,0.26465,0.18950000000000006,0.18084474235442285,0.1870462714704682,0.20060556137411314,0.2122483137829948,0.2990829493087608,0.22173031001257185,0.15992939882698215,0.1698207048806714,0.14852279182942946,0.18558758775843684,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,28.16094387863989
2017-04-11,2019.0,0.0,23.92,0.9864233379964746,33.4,0.14158557580392858,11.0,-18.983225333333333,-28.183496333333334,0.051,0.06275,0.08725000000000001,0.106,0.1926,0.26465,0.18950000000000006,0.18084474235442285,0.1870462714704682,0.20060556137411314,0.2122483137829948,0.2990829493087608,0.22173031001257185,0.15992939882698215,0.1698207048806714,0.14852279182942946,0.18558758775843684,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,27.55137400232612
2017-04-23,2019.0,0.0,25.140000000000004,0.7386560093020785,31.08,0.21518792963652555,11.0,-22.125274333333333,-23.855667666666665,0.0483,0.06,0.08625000000000002,0.100225,0.2081,0.2601,0.180925,0.13087258064516352,0.14032718894009455,0.16106967951403708,0.17396478843737195,0.2746026392961923,0.2374946480938456,0.16721697737746405,0.224353897846092,0.07246277634367441,0.1987417518746433,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,27.126624636787618
2017-05-12,2019.0,0.0,26.0,0.6074364234960076,25.84,0.6296353049786533,11.0,-16.03923,-25.273335333333335,0.04475,0.05305,0.07900000000000001,0.08270000000000001,0.22535,0.23625000000000004,0.1524,0.038618998743193,0.05272488479262767,0.08635702764977107,0.10237048596564903,0.2300244658567278,0.26743576665270663,0.18073201717637505,0.3840430764402636,-0.07520460601897319,0.22027373186841084,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,25.190655121426182
2017-05-24,2019.0,0.0,26.22,0.5783928433776767,24.68,0.8223879236824418,11.0,-15.262373333333334,-22.643051,0.048450000000000014,0.0612,0.093675,0.100425,0.261575,0.267125,0.17635,-0.011280903505097207,0.0050534701857283745,0.0440474479821262,0.06094543359866045,0.20412970255551247,0.2842967707024206,0.18746134268957165,0.5401648416906716,-0.16413333948131986,0.2336708491534357,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,24.09193893783328
2017-05-29,2019.0,0.0,26.34,0.5632379367252495,24.22,0.9174631746380408,11.0,-19.127882999999997,-26.500879666666663,0.048450000000000014,0.0612,0.093675,0.100425,0.261575,0.267125,0.17635,-0.011280903505097207,0.0050534701857283745,0.0440474479821262,0.06094543359866045,0.20412970255551247,0.2842967707024206,0.18746134268957165,0.5401648416906716,-0.16413333948131986,0.2336708491534357,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,23.39211314570013
2017-06-10,2019.0,0.0,24.840000000000003,0.7920601650868057,24.0,0.967456961891004,11.0,-22.08146533333333,-27.542789999999997,0.0488,0.05925000000000001,0.08955000000000002,0.10115,0.2538,0.275,0.17985,-0.028647504538472694,-0.011112137969557468,0.03043680840664768,0.04883466275659912,0.20169274821952585,0.3146599406507524,0.2070451214914153,0.6101451528491386,-0.21877913074953886,0.24216419581376594,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,21.797093918273525
2017-06-22,2019.0,0.0,24.56,0.8460289336815043,27.28,0.4593485591602244,11.0,-18.325975,-37.892403333333334,0.052175,0.06675,0.101225,0.113025,0.2797,0.29505,0.19325000000000006,-0.02111744937857869,-0.004145541125541167,0.0364469745845559,0.0551559132802691,0.207949178885634,0.3207334883396228,0.21104098449937514,0.5807309328282396,-0.21333082479500803,0.24330506403541866,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,22.939540616834456
2017-06-29,2019.0,0.0,23.96,0.9768862063634692,24.08,0.9489165659013336,11.0,-17.87105766666667,-24.005111999999997,0.05555,0.07425,0.1129,0.1249,0.3056,0.3151,0.20665000000000006,-0.011681459991621427,0.005392645580226353,0.046029939254294924,0.06606604733975817,0.21841950356095885,0.322248592375372,0.21194689359028415,0.5355402259933078,-0.1920384975455258,0.24192750862287146,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,21.424149176187193
2017-07-04,2019.0,0.0,23.360000000000007,1.1321052759211296,24.08,0.948916565901334,11.0,-17.631491,-23.765305333333334,0.056450000000000014,0.07275000000000001,0.10495000000000003,0.12195,0.26165,0.30385,0.19895,0.004918924032956423,0.02185064376483772,0.061555015360984185,0.08289521784667088,0.23246171344784644,0.32029790671694425,0.2108152073732754,0.47427686141926856,-0.1589048658129401,0.23877868179173117,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,20.951694082645854
2017-07-16,2019.0,0.0,21.48,1.844020324360028,23.660000000000004,1.051144399169994,11.0,-20.377802666666668,-32.36513566666667,0.05605,0.07010000000000001,0.1035,0.1262,0.25020000000000003,0.31335,0.20865,0.02673211073872414,0.04333917818740475,0.08131468300516828,0.10389302681189956,0.24856257017176794,0.3154330442675657,0.2079555823209084,0.41046175631188014,-0.11856559232694297,0.2338090766326925,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.88768352000477
2017-07-23,2019.0,0.0,21.14,2.0232865329776604,23.38,1.1264856880214802,11.0,-16.10716933333333,-27.447911,0.0628,0.08005,0.11675,0.14415000000000006,0.26595,0.32280000000000003,0.2144,0.036904572685379784,0.053949983242564836,0.09159562840385578,0.11519268118977992,0.25480208630080026,0.30851509635526275,0.2029540636782606,0.37732805265840597,-0.0953512722640618,0.2264425954962273,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.49620002103405
2017-07-28,2019.0,0.0,21.1,2.0456914648865188,23.36,1.132105275921132,11.0,-20.354468666666666,-25.17832633333333,0.060550000000000014,0.0767,0.1127,0.1428,0.25425000000000003,0.31870000000000004,0.21045000000000005,0.03835175603965995,0.056371257505935926,0.09459601661779242,0.11899781105990985,0.25307443443653554,0.3000250872783181,0.19637854000838198,0.3603510474094381,-0.08488644628766762,0.21705405621323012,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.46183569576156
2017-08-04,2019.0,0.0,21.06,2.068387721052043,22.82,1.2970232472179497,11.0,-17.016434333333333,-24.056399,0.06515000000000001,0.0828,0.1158,0.14500000000000005,0.26160000000000005,0.32320000000000004,0.21485000000000004,0.0511122992598808,0.06967757994693599,0.1071277998882856,0.13231885211562858,0.2586105571847551,0.29151532956291504,0.1908599078341046,0.32305501214436927,-0.05981316853255547,0.2063668425089227,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.213707245189465
2017-08-09,2019.0,0.0,21.02,2.0913796536269995,22.6,1.3721807541128752,11.0,-18.029369333333335,-24.696147333333332,0.06515000000000001,0.0828,0.1158,0.14500000000000005,0.26160000000000005,0.32320000000000004,0.21485000000000004,0.0511122992598808,0.06967757994693599,0.1071277998882856,0.13231885211562858,0.2586105571847551,0.29151532956291504,0.1908599078341046,0.32305501214436927,-0.05981316853255547,0.2063668425089227,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.050372980193178
2017-08-16,2019.0,0.0,20.94,2.1382683253902157,22.22,1.5143732403977093,11.0,-18.672871,-25.157563999999997,0.065,0.08535000000000001,0.121475,0.15142500000000006,0.25815000000000005,0.32017500000000004,0.21292500000000006,0.07679337033933943,0.0952061269375802,0.13048067658148527,0.1563616918028235,0.27231952590420794,0.28331181399246386,0.18699774123726048,0.27049898458726535,-0.019783419866669337,0.19372234349383982,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,18.863554933568413
2017-08-21,2019.0,0.0,20.76,2.24834720414268,22.28,1.4908129599924935,11.0,-16.72154,-29.188211,0.06485,0.08790000000000002,0.12715,0.15785000000000002,0.25470000000000004,0.31715000000000004,0.211,0.1129489072755221,0.13065277195922584,0.16246543429688864,0.1887882558301945,0.29246276358051043,0.2742438870269561,0.18335662616953247,0.21542709224235213,0.03214869021569635,0.17933086241167562,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,18.801545555701136
2017-08-28,2019.0,0.0,20.58,2.3651266814687277,22.160000000000004,1.5383710811704616,11.0,-18.069523333333333,-23.735101666666665,0.0425,0.04835,0.08935,0.1279,0.25465000000000004,0.3062,0.19995,0.1643112414467281,0.17860474794023487,0.20183907973747026,0.2269278068705527,0.3146646941767962,0.2605765884653025,0.17694700460829788,0.16199797289765852,0.09402681508369073,0.16409283070598163,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,18.66331663130177
2017-09-02,2019.0,0.0,20.42,2.4749365311714144,22.22,1.5143732403977117,11.0,-15.603312666666667,-25.156738333333333,0.0425,0.04835,0.08935,0.1279,0.25465000000000004,0.3062,0.19995,0.1643112414467281,0.17860474794023487,0.20183907973747026,0.2269278068705527,0.3146646941767962,0.2605765884653025,0.17694700460829788,0.16199797289765852,0.09402681508369073,0.16409283070598163,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,18.61699469275716
2017-09-09,2019.0,0.0,20.4,2.489078680646723,21.880000000000006,1.6564272522598826,11.0,-17.633521666666667,-29.348740666666668,0.0627,0.08264999999999999,0.11965,0.1552,0.25135,0.3114,0.21015,0.20394368454126868,0.21530025136154535,0.231848439463766,0.2549185309314385,0.32548851417400354,0.2463369606200293,0.1693744588744617,0.12158705487412655,0.13841907547487986,0.14224976334288192,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,18.382444246901777
2017-09-21,2019.0,0.0,20.1,2.713007356507896,21.12,2.0344528525765853,11.0,-18.803404,-32.27596366666666,0.05966666666666667,0.07911666666666665,0.11526666666666667,0.1469,0.23755,0.30068333333333336,0.20465,0.260459275939119,0.26801712051389925,0.2756885386119303,0.2960804426756089,0.3481259914816425,0.2281247102360044,0.15921298352185714,0.08079017229022158,0.2082449199418706,0.11674847782435953,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.83950312076579
2017-09-26,2019.0,0.0,20.1,2.713007356507896,21.64,1.7661398171334282,11.0,-16.584890333333334,-25.816828,0.05966666666666667,0.07911666666666665,0.11526666666666667,0.1469,0.23755,0.30068333333333336,0.20465,0.260459275939119,0.26801712051389925,0.2756885386119303,0.2960804426756089,0.3481259914816425,0.2281247102360044,0.15921298352185714,0.08079017229022158,0.2082449199418706,0.11674847782435953,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,19.512877847495187
2017-10-08,2019.0,0.1678666757894497,19.74,3.0136300233663325,37.02,0.0778324821433963,11.0,-14.618101333333334,-22.991856333333335,0.05663333333333333,0.07558333333333334,0.11088333333333336,0.1386,0.22375,0.28996666666666665,0.19915,0.3286163000977572,0.3316442535958722,0.3288362623935259,0.3459138667783888,0.3787213028906641,0.2061539973467428,0.1463903225806476,0.04527441874958774,0.295049740472669,0.08482874594403085,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,23.946302839220454
2017-10-15,2019.0,0.0,19.32,3.415067392739534,35.540000000000006,0.09867140132335696,11.0,-17.131529999999998,-35.722047999999994,0.0536,0.07205,0.1065,0.1303,0.20995,0.27925,0.19365,0.3900588290741582,0.390294407205704,0.3804321428571492,0.3943250034911391,0.4088460026532677,0.18341711353163276,0.13281435204580588,0.01807958585536616,0.38062287345149753,0.04283036004425785,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,27.245533160037336
2017-10-20,2019.0,0.0,19.3,3.435696570654108,34.48,0.1176671998969514,11.0,-15.883339666666666,-27.222468333333335,0.0536,0.07205,0.1065,0.1303,0.20995,0.27925,0.19365,0.3900588290741582,0.390294407205704,0.3804321428571492,0.3943250034911391,0.4088460026532677,0.18341711353163276,0.13281435204580588,0.01807958585536616,0.38062287345149753,0.04283036004425785,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,26.119674026422302
2017-10-27,2019.0,0.0,19.5,3.235792635659417,32.78,0.15788328078036734,11.0,-18.612310333333333,-29.113615999999997,0.0536,0.07205,0.1065,0.1303,0.20995,0.27925,0.19365,0.3900588290741582,0.390294407205704,0.3804321428571492,0.3943250034911391,0.4088460026532677,0.18341711353163276,0.13281435204580588,0.01807958585536616,0.38062287345149753,0.04283036004425785,2019.0,2710.0,26.0,38.0,36.0,0.00024085352243,-5.81468864,25.21395062404172
